patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_22_32,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",validation,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_22_32,S2A_MSIL2A_20171101T94132_22_32,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_31_51,"['Coniferous forest' 'Transitional woodland, shrub']",test,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_31_51,S2A_MSIL2A_20171101T94132_31_51,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_31_60,['Coniferous forest' 'Inland waters' 'Mixed forest'],test,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_31_60,S2A_MSIL2A_20171101T94132_31_60,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_52_87,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_52_87,S2A_MSIL2A_20171101T094131_52_87,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_54_60,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_54_60,S2A_MSIL2A_20171101T94132_54_60,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_56_04,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNJ_56_4,S2A_MSIL2A_20171101T94132_56_4,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_65_69,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_65_69,S2A_MSIL2A_20171101T94132_65_69,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_77_34,['Coniferous forest' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_77_34,S2A_MSIL2A_20171101T94132_77_34,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_78_71,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_78_71,S2A_MSIL2A_20171101T94132_78_71,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_79_61,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_79_61,S2A_MSIL2A_20171101T94132_79_61,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_80_32,['Inland waters' 'Urban fabric'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_80_32,S2A_MSIL2A_20171101T94132_80_32,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_85_09,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNJ_85_9,S2A_MSIL2A_20171101T94132_85_9,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_86_29,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_86_29,S2A_MSIL2A_20171101T94132_86_29,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_87_44,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_87_44,S2A_MSIL2A_20171101T94132_87_44,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_00_24,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_0_24,S2A_MSIL2A_20171101T094131_0_24,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_03_27,['Arable land' 'Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_3_27,S2A_MSIL2A_20171101T094131_3_27,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_05_19,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_5_19,S2A_MSIL2A_20171101T094131_5_19,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_09_39,"['Coniferous forest' 'Inland waters' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_9_39,S2A_MSIL2A_20171101T094131_9_39,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_09_45,"['Coniferous forest' 'Inland waters' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_9_45,S2A_MSIL2A_20171101T094131_9_45,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_14_81,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_14_81,S2A_MSIL2A_20171101T094131_14_81,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_16_88,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_16_88,S2A_MSIL2A_20171101T094131_16_88,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_19_06,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_19_6,S2A_MSIL2A_20171101T094131_19_6,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_23_23,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_23_23,S2A_MSIL2A_20171101T094131_23_23,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_33_21,['Coniferous forest' 'Inland waters' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_33_21,S2A_MSIL2A_20171101T094131_33_21,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_34_57,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_34_57,S2A_MSIL2A_20171101T094131_34_57,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_57_05,"['Arable land' 'Coniferous forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_57_5,S2A_MSIL2A_20171101T094131_57_5,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_61_84,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_61_84,S2A_MSIL2A_20171101T094131_61_84,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_62_11,"['Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_62_11,S2A_MSIL2A_20171101T094131_62_11,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_64_57,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_64_57,S2A_MSIL2A_20171101T094131_64_57,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_67_87,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_67_87,S2A_MSIL2A_20171101T094131_67_87,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_75_34,['Coniferous forest' 'Mixed forest'],validation,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_75_34,S2A_MSIL2A_20171101T094131_75_34,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_79_10,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_79_10,S2A_MSIL2A_20171101T094131_79_10,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_85_86,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_85_86,S2A_MSIL2A_20171101T094131_85_86,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_89_79,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_89_79,S2A_MSIL2A_20171101T094131_89_79,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_90_05,['Coniferous forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_90_5,S2A_MSIL2A_20171101T094131_90_5,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_90_27,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_90_27,S2A_MSIL2A_20171101T094131_90_27,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_00_40,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_0_40,S2A_MSIL2A_20171104T095201_0_40,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_05_00,['Arable land' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_5_0,S2A_MSIL2A_20171104T095201_5_0,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_10_41,"['Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_10_41,S2A_MSIL2A_20171104T095201_10_41,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_11_31,"['Arable land' 'Industrial or commercial units' 'Mixed forest'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_11_31,S2A_MSIL2A_20171104T095201_11_31,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_13_65,['Arable land' 'Broad-leaved forest' 'Mixed forest'],train,Austria,S1A_IW_GRDH_1SDV_20171104T165023_33TXN_13_65,S2A_MSIL2A_20171104T095201_13_65,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_19_08,"['Broad-leaved forest' 'Permanent crops' 'Transitional woodland, shrub']",train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_19_8,S2A_MSIL2A_20171104T095201_19_8,False,False
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_33_09,['Arable land' 'Broad-leaved forest' 'Pastures' 'Permanent crops'],train,Austria,S1A_IW_GRDH_1SDV_20171103T050142_33TXN_33_9,S2A_MSIL2A_20171104T095201_33_9,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_00_15,['Arable land' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_0_15,S2A_MSIL2A_20171121T112351_0_15,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_05_37,"['Broad-leaved forest' 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_5_37,S2A_MSIL2A_20171121T112351_5_37,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_05_49,"['Broad-leaved forest' 'Mixed forest' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_5_49,S2A_MSIL2A_20171121T112351_5_49,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_09_66,['Arable land' 'Broad-leaved forest' 'Inland waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_9_66,S2A_MSIL2A_20171121T112351_9_66,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_17_18,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_17_18,S2A_MSIL2A_20171121T112351_17_18,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_19_65,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_19_65,S2A_MSIL2A_20171121T112351_19_65,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_20_81,['Mixed forest' 'Pastures' 'Urban fabric'],train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_20_81,S2A_MSIL2A_20171121T112351_20_81,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_21_83,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_21_83,S2A_MSIL2A_20171121T112351_21_83,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_24_70,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Mixed forest'],validation,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_24_70,S2A_MSIL2A_20171121T112351_24_70,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_25_16,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops' 'Transitional woodland, shrub']",validation,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_25_16,S2A_MSIL2A_20171121T112351_25_16,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_27_53,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Coniferous forest' 'Mixed forest' 'Permanent crops']",test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_27_53,S2A_MSIL2A_20171121T112351_27_53,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_29_03,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_29_3,S2A_MSIL2A_20171121T112351_29_3,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_31_38,['Arable land' 'Complex cultivation patterns'],test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_31_38,S2A_MSIL2A_20171121T112351_31_38,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_32_00,"['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_32_0,S2A_MSIL2A_20171121T112351_32_0,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_32_46,['Broad-leaved forest' 'Complex cultivation patterns' 'Permanent crops'],test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_32_46,S2A_MSIL2A_20171121T112351_32_46,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_33_38,['Arable land' 'Inland waters'],test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_33_38,S2A_MSIL2A_20171121T112351_33_38,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_33_73,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_33_73,S2A_MSIL2A_20171121T112351_33_73,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_36_07,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_36_7,S2A_MSIL2A_20171121T112351_36_7,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_36_80,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Mixed forest' 'Pastures']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_36_80,S2A_MSIL2A_20171121T112351_36_80,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_45_54,"['Broad-leaved forest' 'Coniferous forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_45_54,S2A_MSIL2A_20171121T112351_45_54,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_45_62,['Agro-forestry areas' 'Broad-leaved forest' 'Coniferous forest'],test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_45_62,S2A_MSIL2A_20171121T112351_45_62,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_49_18,"['Broad-leaved forest' 'Inland waters' 'Mixed forest' 'Permanent crops'
 'Transitional woodland, shrub']",validation,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_49_18,S2A_MSIL2A_20171121T112351_49_18,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_55_79,['Arable land' 'Broad-leaved forest' 'Mixed forest'],train,Portugal,S1A_IW_GRDH_1SDV_20171121T183515_29SND_55_79,S2A_MSIL2A_20171121T112351_55_79,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_56_66,['Arable land' 'Broad-leaved forest' 'Mixed forest'],train,Portugal,S1A_IW_GRDH_1SDV_20171121T183515_29SND_56_66,S2A_MSIL2A_20171121T112351_56_66,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_57_39,"['Agro-forestry areas' 'Broad-leaved forest' 'Permanent crops'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171121T183515_29SND_57_39,S2A_MSIL2A_20171121T112351_57_39,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_57_62,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Permanent crops' 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171121T183515_29SND_57_62,S2A_MSIL2A_20171121T112351_57_62,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_59_25,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Permanent crops' 'Urban fabric']",test,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_59_25,S2A_MSIL2A_20171121T112351_59_25,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_61_52,['Agro-forestry areas' 'Broad-leaved forest'],train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_61_52,S2A_MSIL2A_20171121T112351_61_52,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_62_02,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_62_2,S2A_MSIL2A_20171121T112351_62_2,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_64_23,['Permanent crops'],test,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_64_23,S2A_MSIL2A_20171121T112351_64_23,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_60,['Agro-forestry areas' 'Broad-leaved forest'],validation,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_71_60,S2A_MSIL2A_20171121T112351_71_60,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_62,['Broad-leaved forest'],validation,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_71_62,S2A_MSIL2A_20171121T112351_71_62,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_28,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_73_28,S2A_MSIL2A_20171121T112351_73_28,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_47,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_75_47,S2A_MSIL2A_20171121T112351_75_47,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_76_31,"['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_76_31,S2A_MSIL2A_20171121T112351_76_31,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_77_26,"['Agro-forestry areas' 'Broad-leaved forest'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_77_26,S2A_MSIL2A_20171121T112351_77_26,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_78_11,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063425_29SND_78_11,S2A_MSIL2A_20171121T112351_78_11,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_81_45,"['Arable land' 'Broad-leaved forest' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_81_45,S2A_MSIL2A_20171121T112351_81_45,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_82_72,"['Agro-forestry areas' 'Arable land' 'Complex cultivation patterns'
 'Permanent crops']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_82_72,S2A_MSIL2A_20171121T112351_82_72,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_82_83,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest' 'Pastures'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_82_83,S2A_MSIL2A_20171121T112351_82_83,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_83_35,"['Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_83_35,S2A_MSIL2A_20171121T112351_83_35,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_02_50,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_2_50,S2A_MSIL2A_20171201T112431_2_50,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_03_33,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_3_33,S2A_MSIL2A_20171201T112431_3_33,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_04_79,"['Mixed forest' 'Moors, heathland and sclerophyllous vegetation'
 'Pastures']",train,Portugal,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_4_79,S2A_MSIL2A_20171201T112431_4_79,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_06_69,"['Marine waters' 'Moors, heathland and sclerophyllous vegetation']",train,Portugal,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_6_69,S2A_MSIL2A_20171201T112431_6_69,False,False
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_07_87,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_7_87,S2A_MSIL2A_20171201T112431_7_87,False,False
